G,1.78,0.42035,0.01,0.08,5.26
G,1.89,0.42355,0.03,0.08,5.3
G,1.99,0.3707,0.04,0.07,5.3
G,2.09,0.32381,0.04,0.06,5.4
G,2.16,0.3298,0.04,0.06,5.5
G,2.2,0.3304,0.06,0.06,5.51
G,2.18,0.27638,0.07,0.05,5.53
G,2.14,0.22234,0.08,0.04,5.56
G,2.08,0.10979,0.11,0.02,5.49
G,1.99,0.11059,0.11,0.02,5.53
G,1.89,0.11119,0.12,0.02,5.56
G,1.8,0.055499,0.13,0.01,5.55
G,1.72,0,0.14,0,5.53
G,1.63,-0,0.15,-0,5.51
G,1.59,-0.054299,0.16,-0.01,5.43
G,1.6,-0.054799,0.16,-0.01,5.48
G,1.61,-0.055399,0.17,-0.01,5.54
G,1.72,-0.056199,0.16,-0.01,5.62
G,1.9,-0.056899,0.15,-0.01,5.69
G,2.01,-0.11499,0.15,-0.02,5.75
G,2.04,-0.057599,0.14,-0.01,5.76
G,2.04,-0.11399,0.13,-0.02,5.7
G,2.01,-0.11519,0.12,-0.02,5.76
G,1.97,-0.058099,0.11,-0.01,5.81
G,1.9,-0.058099,0.11,-0.01,5.81
G,1.84,-0.057999,0.1,-0.01,5.8
G,1.83,-0.057699,0.1,-0.01,5.77
G,1.83,-0.057499,0.09,-0.01,5.75
G,1.86,-0.058199,0.08,-0.01,5.82
G,1.92,-0.11739,0.09,-0.02,5.87
G,1.96,-0.11919,0.09,-0.02,5.96
G,2.01,-0.12019,0.1,-0.02,6.01
G,2.1,-0.18147,0.1,-0.03,6.05
G,2.14,-0.12039,0.1,-0.02,6.02
G,2.15,-0.12199,0.1,-0.02,6.1
G,2.14,-0.18477,0.11,-0.03,6.16
G,2.11,-0.18567,0.11,-0.03,6.19
G,2.07,-0.18627,0.12,-0.03,6.21
G,2.01,-0.18567,0.12,-0.03,6.19
G,1.96,-0.18507,0.11,-0.03,6.17
G,1.88,-0.18567,0.11,-0.03,6.19
G,1.82,-0.18507,0.11,-0.03,6.17
G,1.77,-0.18477,0.12,-0.03,6.16
G,1.74,-0.18507,0.13,-0.03,6.17
G,1.72,-0.18237,0.13,-0.03,6.08
G,1.8,-0.18477,0.14,-0.03,6.16
G,1.97,-0.18807,0.13,-0.03,6.27
G,2.08,-0.18957,0.12,-0.03,6.32
G,2.14,-0.12739,0.12,-0.02,6.37
G,2.16,-0.12759,0.11,-0.02,6.38
G,2.12,-0.12779,0.11,-0.02,6.39
G,2.07,-0.12879,0.11,-0.02,6.44
G,1.99,-0.064599,0.1,-0.01,6.46
G,1.89,-0.064199,0.09,-0.01,6.42
G,1.82,-0.063899,0.08,-0.01,6.39
G,1.74,-0,0.06,-0,6.35
G,1.71,-0,0.06,-0,6.39
G,1.74,-0,0.06,-0,6.46
G,1.84,0,0.06,0,6.49
G,1.98,0.065399,0.05,0.01,6.54
G,2.1,0,0.06,0,6.6
G,2.17,0.065899,0.06,0.01,6.59
G,2.21,0.066799,0.06,0.01,6.68
G,2.2,0.066899,0.06,0.01,6.69
G,2.17,0.067599,0.06,0.01,6.76
G,2.13,0,0.06,0,6.79
G,2.07,0.067499,0.05,0.01,6.75
G,2.03,0.067999,0.05,0.01,6.8
G,1.98,0.067899,0.05,0.01,6.79
G,1.94,0,0.05,0,6.84
G,1.85,0.068499,0.05,0.01,6.85
G,1.77,0.068499,0.04,0.01,6.85
G,1.74,0.13739,0.04,0.02,6.87
G,1.74,0.13739,0.04,0.02,6.87
G,1.82,0.20697,-0,0.03,6.9
G,1.38,-0.071089,0.21,-0.03,2.37
G,1.36,-0.048197,0.19,-0.02,2.41
G,1.37,-0.047997,0.17,-0.02,2.4
G,1.42,-0.0239,0.15,-0.01,2.39
G,1.49,-0.0244,0.14,-0.01,2.44
G,1.6,0,0.12,0,2.42
G,1.67,0,0.1,0,2.5
G,1.72,0.0254,0.09,0.01,2.54
G,1.73,0,0.09,0,2.6
G,1.7,0.026,0.09,0.01,2.6
G,1.67,0.0259,0.09,0.01,2.59
G,1.62,0.050597,0.08,0.02,2.53
G,1.59,0.051397,0.08,0.02,2.57
G,1.56,0.076489,0.08,0.03,2.55
G,1.52,0.051797,0.08,0.02,2.59
G,1.47,0.051597,0.07,0.02,2.58
G,1.43,0.10237,0.06,0.04,2.56
G,1.43,0.12495,0.05,0.05,2.5
G,1.43,0.12745,0.05,0.05,2.55
G,1.48,0.15351,0.03,0.06,2.56
G,1.56,0.18045,0.02,0.07,2.58
G,1.62,0.18535,0.01,0.07,2.65
G,1.67,0.20858,0,0.08,2.61
G,1.67,0.21257,0,0.08,2.66
G,1.68,0.23728,-0,0.09,2.64
G,1.66,0.26556,-0.02,0.1,2.66
G,1.63,0.28872,-0.03,0.11,2.63
G,1.58,0.33316,-0.06,0.13,2.57
G,1.54,0.33705,-0.06,0.13,2.6
G,1.49,0.38406,-0.08,0.15,2.57
G,1.44,0.38854,-0.09,0.15,2.6
G,1.4,0.40626,-0.1,0.16,2.55
G,1.39,0.42634,-0.11,0.17,2.52
G,1.44,0.46459,-0.11,0.19,2.46
G,1.49,0.47781,-0.11,0.19,2.53
G,1.57,0.49103,-0.1,0.19,2.6
G,1.61,0.4967,-0.1,0.19,2.63
G,1.65,0.5225,-0.1,0.2,2.63
G,1.67,0.54616,-0.1,0.21,2.62
G,1.65,0.60614,-0.11,0.24,2.55
G,1.62,0.59046,-0.11,0.23,2.59
G,1.58,0.59958,-0.11,0.23,2.63
G,1.5,0.60852,-0.11,0.24,2.56
G,1.45,0.58818,-0.1,0.23,2.58
G,1.39,0.61565,-0.11,0.24,2.59
G,1.32,0.65298,-0.12,0.26,2.54
G,1.26,0.67707,-0.13,0.28,2.45
G,1.19,0.6826,-0.13,0.28,2.47
G,1.19,0.71516,-0.13,0.3,2.42
G,1.21,0.70925,-0.13,0.3,2.4
G,1.23,0.68914,-0.12,0.29,2.41
G,1.26,0.66341,-0.11,0.29,2.32
G,1.26,0.67485,-0.11,0.29,2.36
G,1.4,0.67707,-0.1,0.28,2.45
G,1.48,0.66683,-0.08,0.27,2.5
G,1.53,0.65813,-0.08,0.26,2.56
G,1.54,0.62841,-0.07,0.25,2.54
G,1.53,0.62346,-0.07,0.25,2.52
G,1.5,0.57762,-0.06,0.24,2.43
G,1.46,0.61109,-0.07,0.25,2.47
G,1.42,0.61109,-0.08,0.25,2.47
G,1.37,0.61109,-0.09,0.25,2.47
G,1.32,0.64549,-0.1,0.27,2.42
G,1.28,0.68265,-0.1,0.3,2.31
G,1.27,0.69447,-0.11,0.3,2.35
G,1.33,0.68914,-0.1,0.29,2.41
G,1.38,0.7122,-0.08,0.3,2.41
G,1.44,0.72107,-0.07,0.3,2.44
G,1.51,0.70916,-0.06,0.29,2.48
G,1.57,0.7122,-0.06,0.3,2.41
G,1.59,0.7063,-0.05,0.29,2.47
G,1.6,0.69642,-0.04,0.28,2.52
G,1.58,0.70194,-0.04,0.28,2.54
G,1.57,0.69089,-0.03,0.28,2.5
G,1.54,0.7063,-0.03,0.29,2.47
G,1.5,0.70058,-0.03,0.29,2.45
G,1.45,0.7122,-0.03,0.3,2.41
G,1.4,0.68629,-0.03,0.29,2.4
G,1.36,0.70629,-0.02,0.3,2.39
G,1.34,0.67485,-0.02,0.29,2.36
G,1.34,0.68856,-0.02,0.3,2.33
G,1.37,0.69447,-0.03,0.3,2.35
G,1.41,0.7122,-0.03,0.3,2.41
G,1.47,0.69486,-0.04,0.29,2.43
G,1.53,0.71488,-0.05,0.29,2.5
G,1.57,0.7718,-0.06,0.31,2.53
G,1.58,0.78095,-0.07,0.31,2.56
G,1.56,0.77131,-0.08,0.3,2.61
G,1.54,0.79315,-0.09,0.31,2.6
G,1.5,0.81158,-0.1,0.32,2.58
G,1.45,0.82102,-0.12,0.32,2.61
G,1.4,0.84899,-0.13,0.33,2.62
G,1.34,0.85706,-0.15,0.34,2.57
G,1.28,0.85706,-0.16,0.34,2.57
G,1.22,0.8604,-0.16,0.34,2.58
G,1.16,0.85706,-0.16,0.34,2.57
G,1.14,0.85373,-0.17,0.34,2.56
G,1.1,0.84372,-0.18,0.34,2.53
G,1.12,0.8604,-0.19,0.34,2.58
G,1.15,0.8704,-0.19,0.34,2.61
G,1.22,0.85223,-0.16,0.33,2.63
G,1.33,0.8336,-0.14,0.32,2.65
G,1.4,0.82366,-0.13,0.31,2.7
G,1.44,0.84196,-0.11,0.31,2.76
G,1.46,0.81564,-0.11,0.3,2.76
G,1.46,0.81564,-0.1,0.3,2.76
G,1.44,0.82746,-0.1,0.3,2.8
G,1.4,0.80067,-0.09,0.29,2.8
G,1.36,0.79209,-0.09,0.29,2.77
G,1.31,0.81564,-0.09,0.3,2.76
G,1.26,0.80677,-0.09,0.3,2.73
G,1.21,0.82366,-0.09,0.31,2.7
G,1.16,0.79495,-0.09,0.3,2.69
G,1.13,0.78904,-0.08,0.3,2.67
G,1.11,0.78017,-0.07,0.3,2.64
G,1.12,0.76635,-0.07,0.29,2.68
G,1.15,0.78313,-0.06,0.3,2.65
G,1.19,0.78904,-0.06,0.3,2.67
G,1.24,0.79495,-0.06,0.3,2.69
G,1.33,0.77493,-0.04,0.29,2.71
G,1.39,0.79209,-0.04,0.29,2.77
G,1.41,0.78209,-0.03,0.28,2.83
G,1.42,0.78485,-0.03,0.28,2.84
G,1.42,0.77656,-0.02,0.28,2.81
G,1.4,0.7738,-0.03,0.28,2.8
G,1.38,0.75485,-0.03,0.27,2.83
G,1.37,0.76551,-0.03,0.28,2.77
G,1.34,0.75721,-0.04,0.28,2.74
G,1.33,0.70697,-0.03,0.26,2.75
G,1.3,0.74892,-0.05,0.28,2.71
G,1.28,0.77493,-0.04,0.29,2.71
G,1.27,0.77493,-0.04,0.29,2.71
G,1.29,0.76274,-0.03,0.28,2.76
G,1.34,0.78923,-0.02,0.29,2.76
G,1.37,0.76551,-0.01,0.28,2.77
G,1.39,0.74151,0,0.27,2.78
G,1.39,0.75998,0.01,0.28,2.75
G,1.38,0.74418,0.02,0.27,2.79
G,1.36,0.74418,0.03,0.27,2.79
G,1.33,0.7738,0.03,0.28,2.8
G,1.29,0.73885,0.04,0.27,2.77
G,1.25,0.75998,0.05,0.28,2.75
G,1.21,0.75998,0.05,0.28,2.75
G,1.16,0.76274,0.07,0.28,2.76
G,1.12,0.75445,0.07,0.28,2.73
G,1.06,0.75721,0.08,0.28,2.74
G,0.99,0.74892,0.09,0.28,2.71
G,0.95,0.74063,0.09,0.28,2.68
G,0.98,0.73234,0.09,0.28,2.65
G,1.01,0.67612,0.1,0.26,2.63
G,1.07,0.68383,0.09,0.26,2.66
G,1.13,0.68898,0.09,0.26,2.68
G,1.28,0.72551,0.09,0.27,2.72
G,1.39,0.68531,0.1,0.25,2.77
G,1.47,0.67508,0.11,0.24,2.84
G,1.52,0.64746,0.12,0.23,2.84
G,1.52,0.64518,0.12,0.23,2.83
G,1.51,0.65202,0.12,0.23,2.86
G,1.49,0.61541,0.12,0.22,2.82
G,1.45,0.61759,0.12,0.22,2.83
G,1.4,0.5962,0.12,0.21,2.86
G,1.35,0.62195,0.11,0.22,2.85
G,1.34,0.61977,0.11,0.22,2.84
G,1.36,0.6429,0.11,0.23,2.82
G,1.39,0.61977,0.11,0.22,2.84
G,1.42,0.63287,0.11,0.22,2.9
G,1.42,0.6285,0.11,0.22,2.88
G,1.48,0.60245,0.11,0.21,2.89
G,1.52,0.60662,0.11,0.21,2.91
G,1.53,0.60662,0.11,0.21,2.91
G,1.52,0.59828,0.11,0.21,2.87
G,1.5,0.57415,0.11,0.2,2.89
G,1.47,0.5962,0.11,0.21,2.86
G,1.43,0.57415,0.11,0.2,2.89
G,1.4,0.59828,0.11,0.21,2.87
G,1.36,0.59828,0.11,0.21,2.87
G,1.34,0.56422,0.11,0.2,2.84
G,1.35,0.58994,0.1,0.21,2.83
G,1.38,0.61759,0.08,0.22,2.83
G,1.38,0.64974,0.07,0.23,2.85
G,1.42,0.64974,0.06,0.23,2.85
G,1.48,0.62414,0.05,0.22,2.86
G,1.53,0.63068,0.04,0.22,2.89
G,1.54,0.64378,0.02,0.22,2.95
G,1.54,0.67025,0.01,0.23,2.94
G,1.53,0.69409,-0.01,0.24,2.92
G,1.5,0.7036,-0.05,0.24,2.96
G,1.48,0.74221,-0.08,0.25,3
G,1.43,0.74221,-0.11,0.25,3
G,1.4,0.77381,-0.14,0.26,3.01
G,1.37,0.7661,-0.17,0.26,2.98
G,1.33,0.78152,-0.19,0.27,2.93
G,1.31,0.82926,-0.21,0.29,2.9
G,1.3,0.83784,-0.22,0.29,2.93
G,1.32,0.83212,-0.21,0.29,2.91
G,1.38,0.83212,-0.19,0.29,2.91
G,1.47,0.83498,-0.14,0.29,2.92
G,1.54,0.80696,-0.12,0.28,2.92
G,1.58,0.81525,-0.09,0.28,2.95
G,1.6,0.78152,-0.07,0.27,2.93
G,1.59,0.77352,-0.05,0.27,2.9
G,1.57,0.7481,-0.04,0.26,2.91
G,1.54,0.73782,-0.04,0.26,2.87
G,1.51,0.75218,-0.03,0.27,2.82
G,1.47,0.73525,-0.03,0.26,2.86
G,1.43,0.73011,-0.02,0.26,2.84
G,1.38,0.75485,-0.02,0.27,2.83
G,1.38,0.71468,-0.02,0.26,2.78
G,1.39,0.73618,-0.01,0.27,2.76
G,1.4,0.76274,-0.01,0.28,2.76
G,1.43,0.76551,-0.01,0.28,2.77
G,1.45,0.75485,-0,0.27,2.83
G,1.45,0.74685,-0.01,0.27,2.8
G,1.5,0.76827,-0.01,0.28,2.78
G,1.52,0.75752,-0.02,0.27,2.84
G,1.49,0.77103,-0.02,0.28,2.79
G,1.49,0.75998,-0.03,0.28,2.75
G,1.47,0.78923,-0.04,0.29,2.76
G,1.44,0.77779,-0.05,0.29,2.72
G,1.41,0.78904,-0.06,0.3,2.67
G,1.37,0.82731,-0.06,0.32,2.63
G,1.34,0.82416,-0.08,0.32,2.62
G,1.31,0.87374,-0.08,0.34,2.62
G,1.3,0.86195,-0.09,0.33,2.66
G,1.31,0.88041,-0.08,0.34,2.64
G,1.37,0.89839,-0.08,0.35,2.62
G,1.42,0.87707,-0.07,0.34,2.63
G,1.48,0.89041,-0.07,0.34,2.67
G,1.52,0.89041,-0.06,0.34,2.67
G,1.54,0.90868,-0.05,0.35,2.65
G,1.55,0.88374,-0.04,0.34,2.65
G,1.53,0.87374,-0.03,0.34,2.62
G,1.51,0.83927,-0.01,0.33,2.59
G,1.47,0.81473,-0,0.32,2.59
G,1.43,0.7962,0,0.31,2.61
G,1.39,0.75949,0.03,0.3,2.57
G,1.33,0.7657,0.04,0.31,2.51
G,1.28,0.74767,0.05,0.3,2.53
G,1.25,0.74471,0.06,0.3,2.52
G,1.24,0.69089,0.07,0.28,2.5
G,1.28,0.65883,0.09,0.27,2.47
G,1.32,0.63756,0.11,0.26,2.48
G,1.41,0.63756,0.09,0.26,2.48
G,1.47,0.66149,0.1,0.27,2.48
G,1.47,0.6427,0.09,0.26,2.5
G,1.5,0.58475,0.17,0.24,2.46
G,1.52,0.54943,0.22,0.23,2.41
G,1.5,0.52157,0.21,0.22,2.39
G,1.46,0.50656,0.2,0.21,2.43
G,1.41,0.52812,0.17,0.22,2.42
G,1.36,0.54259,0.15,0.23,2.38
G,1.32,0.55385,0.14,0.24,2.33
G,1.26,0.54909,0.12,0.24,2.31
G,1.25,0.49756,0.15,0.22,2.28
G,1.28,0.47112,0.17,0.21,2.26
G,1.31,0.4732,0.18,0.21,2.27
G,1.33,0.46091,0.18,0.2,2.32
G,1.39,0.43626,0.18,0.19,2.31
G,1.46,0.42609,0.19,0.18,2.38
G,1.5,0.35417,0.2,0.15,2.37
G,1.51,0.3452,0.2,0.15,2.31
G,1.51,0.32932,0.21,0.14,2.36
G,1.5,0.32234,0.21,0.14,2.31
G,1.48,0.30075,0.21,0.13,2.32
G,1.45,0.29557,0.22,0.13,2.28
G,1.42,0.26696,0.22,0.12,2.23
G,1.38,0.27055,0.22,0.12,2.26
G,1.32,0.26816,0.22,0.12,2.24
G,1.27,0.27055,0.22,0.12,2.26
G,1.25,0.24371,0.22,0.11,2.22
G,1.25,0.26097,0.21,0.12,2.18
G,1.25,0.26217,0.2,0.12,2.19
G,1.28,0.26816,0.2,0.12,2.24
G,1.35,0.24371,0.19,0.11,2.22
G,1.42,0.26456,0.17,0.12,2.21
G,1.46,0.26456,0.16,0.12,2.21
G,1.48,0.26097,0.15,0.12,2.18
G,1.48,0.26217,0.14,0.12,2.19
G,1.47,0.2839,0.13,0.13,2.19
G,1.45,0.26696,0.13,0.12,2.23
G,1.42,0.2852,0.12,0.13,2.2
G,1.38,0.30141,0.11,0.14,2.16
G,1.34,0.3042,0.1,0.14,2.18
G,1.28,0.28131,0.1,0.13,2.17
G,1.26,0.29583,0.09,0.14,2.12
G,1.25,0.31083,0.08,0.15,2.08
G,1.25,0.32979,0.08,0.16,2.07
G,1.28,0.33775,0.07,0.16,2.12
G,1.32,0.31681,0.07,0.15,2.12
G,1.41,0.33775,0.07,0.16,2.12
G,1.47,0.30141,0.08,0.14,2.16
G,1.51,0.29862,0.08,0.14,2.14
G,1.52,0.3183,0.07,0.15,2.13
G,1.51,0.29862,0.07,0.14,2.14
G,1.49,0.3042,0.07,0.14,2.18
G,1.47,0.30002,0.07,0.14,2.15
G,1.44,0.29444,0.06,0.14,2.11
G,1.41,0.29444,0.06,0.14,2.11
G,1.37,0.30784,0.06,0.15,2.06
G,1.32,0.31864,0.05,0.16,2
G,1.29,0.33498,0.05,0.17,1.98
G,1.29,0.32991,0.05,0.17,1.95
G,1.31,0.33836,0.04,0.17,2
G,1.37,0.33836,0.04,0.17,2
G,1.44,0.32342,0.04,0.16,2.03
G,1.5,0.34175,0.03,0.17,2.02
G,1.53,0.35985,0.03,0.18,2.01
G,1.53,0.36164,0.02,0.18,2.02
G,1.52,0.35627,0.02,0.18,1.99
G,1.5,0.37016,0.01,0.19,1.96
G,1.48,0.3509,0,0.18,1.96
G,1.43,0.38343,-0.01,0.2,1.93
G,1.39,0.39399,-0.01,0.21,1.89
G,1.34,0.41245,-0.02,0.22,1.89
G,1.3,0.41682,-0.03,0.22,1.91
G,1.27,0.42337,-0.03,0.22,1.94
G,1.28,0.42118,-0.04,0.22,1.93
G,1.3,0.43772,-0.04,0.23,1.92
G,1.33,0.44912,-0.04,0.23,1.97
G,1.36,0.45823,-0.04,0.23,2.01
G,1.36,0.45823,-0.05,0.23,2.01
G,1.44,0.46051,-0.04,0.23,2.02
G,1.49,0.48491,-0.04,0.24,2.04
G,1.52,0.46735,-0.03,0.23,2.05
G,1.52,0.45174,-0.02,0.22,2.07
G,1.51,0.46265,-0.02,0.22,2.12
G,1.5,0.43777,-0.01,0.21,2.1
G,1.48,0.43568,-0,0.21,2.09
G,1.45,0.41323,0.01,0.2,2.08
G,1.41,0.4033,0.02,0.2,2.03
G,1.39,0.38905,0.03,0.19,2.06
G,1.38,0.37596,0.04,0.18,2.1
G,1.38,0.35867,0.05,0.17,2.12
G,1.41,0.33935,0.07,0.16,2.13
G,1.48,0.3198,0.08,0.15,2.14
G,1.55,0.28131,0.1,0.13,2.17
G,1.6,0.26816,0.09,0.12,2.24
G,1.62,0.26816,0.09,0.12,2.24
G,1.63,0.26816,0.1,0.12,2.24
G,1.63,0.25139,0.1,0.11,2.29
G,1.62,0.20223,0.15,0.09,2.25
G,1.58,0.20582,0.14,0.09,2.29
G,1.54,0.18061,0.13,0.08,2.26
G,1.5,0.13672,0.19,0.06,2.28
G,1.42,0.13612,0.17,0.06,2.27
G,1.36,0.13372,0.17,0.06,2.23
G,1.3,0.12952,0.15,0.06,2.16
G,1.26,0.13132,0.13,0.06,2.19
G,1.25,0.086377,0.21,0.04,2.16
G,1.29,0,0.28,0,2.14
G,1.38,-0.0218,0.3,-0.01,2.18
G,1.48,-0.085177,0.34,-0.04,2.13
G,1.57,-0.10995,0.36,-0.05,2.2
G,1.62,-0.15457,0.38,-0.07,2.21
G,1.64,-0.20313,0.42,-0.09,2.26
G,1.6,-0.20223,0.37,-0.09,2.25
G,1.55,-0.20582,0.34,-0.09,2.29
G,1.5,-0.22662,0.32,-0.1,2.27
G,1.44,-0.20672,0.28,-0.09,2.3
G,1.39,-0.20402,0.25,-0.09,2.27
G,1.34,-0.20223,0.22,-0.09,2.25
G,1.28,-0.20402,0.19,-0.09,2.27
G,1.22,-0.17981,0.16,-0.08,2.25
G,1.21,-0.19504,0.15,-0.09,2.17
G,1.21,-0.19863,0.13,-0.09,2.21
G,1.23,-0.20223,0.11,-0.09,2.25
G,1.27,-0.18141,0.07,-0.08,2.27
G,1.33,-0.18221,0.04,-0.08,2.28
G,1.4,-0.13732,-0.01,-0.06,2.29
G,1.44,-0.11295,-0.04,-0.05,2.26
G,1.46,-0.092375,-0.08,-0.04,2.31
G,1.46,-0.070789,-0.1,-0.03,2.36
G,1.44,-0.046397,-0.13,-0.02,2.32
G,1.41,-0.046197,-0.15,-0.02,2.31
G,1.37,0,-0.17,0,2.27
G,1.33,0.022,-0.18,0.01,2.2
G,1.29,0.0222,-0.19,0.01,2.22
G,1.23,0.0224,-0.2,0.01,2.24
G,1.19,0.045197,-0.21,0.02,2.26
G,1.17,0.06719,-0.23,0.03,2.24
G,1.17,0.087977,-0.23,0.04,2.2
G,1.17,0.089576,-0.24,0.04,2.24
G,1.19,0.11245,-0.24,0.05,2.25
G,1.19,0.10895,-0.24,0.05,2.18
G,1.24,0.044797,-0.12,0.02,2.24
G,1.31,0.06929,-0.12,0.03,2.31
G,1.36,0.070489,-0.12,0.03,2.35
G,1.4,0.070489,-0.11,0.03,2.35
G,1.41,0.093575,-0.12,0.04,2.34
G,1.4,0.11395,-0.12,0.05,2.28
G,1.37,0.11595,-0.13,0.05,2.32
G,1.34,0.11745,-0.13,0.05,2.35
G,1.34,0.11695,-0.13,0.05,2.34
G,1.29,0.11795,-0.09,0.05,2.36
G,1.24,0.11745,-0.09,0.05,2.35
G,1.19,0.13852,-0.1,0.06,2.31
G,1.14,0.11145,-0.09,0.05,2.23
G,1.11,0.11295,-0.09,0.05,2.26
G,1.09,0.11445,-0.09,0.05,2.29
G,1.12,0.13612,-0.08,0.06,2.27
G,1.18,0.13612,-0.07,0.06,2.27
G,1.28,0.11445,-0.08,0.05,2.29
G,1.36,0.15877,-0.08,0.07,2.27
G,1.41,0.16297,-0.09,0.07,2.33
G,1.44,0.16716,-0.09,0.07,2.39
G,1.44,0.16786,-0.09,0.07,2.4
G,1.43,0.16716,-0.09,0.07,2.39
G,1.41,0.1894,-0.09,0.08,2.37
G,1.38,0.1894,-0.1,0.08,2.37
G,1.34,0.20852,-0.1,0.09,2.32
G,1.32,0.21121,-0.1,0.09,2.35
G,1.29,0.20852,-0.1,0.09,2.32
G,1.24,0.21032,-0.1,0.09,2.34
G,1.21,0.20942,-0.1,0.09,2.33
G,1.22,0.22463,-0.1,0.1,2.25
G,1.26,0.23062,-0.09,0.1,2.31
G,1.31,0.21032,-0.08,0.09,2.34
G,1.4,0.21211,-0.06,0.09,2.36
G,1.47,0.21391,-0.05,0.09,2.38
G,1.51,0.21032,-0.04,0.09,2.34
G,1.51,0.21571,-0.03,0.09,2.4
G,1.51,0.19579,-0.03,0.08,2.45
G,1.5,0.2193,-0.03,0.09,2.44
G,1.47,0.2193,-0.03,0.09,2.44
G,1.44,0.26676,-0.04,0.11,2.43
G,1.4,0.33351,-0.07,0.14,2.39
G,1.35,0.35716,-0.07,0.15,2.39
G,1.31,0.36164,-0.07,0.15,2.42
G,1.26,0.42251,-0.1,0.18,2.36
G,1.21,0.42609,-0.1,0.18,2.38
G,1.21,0.44382,-0.1,0.19,2.35
G,1.22,0.47946,-0.11,0.21,2.3
G,1.26,0.46886,-0.1,0.2,2.36
G,1.36,0.49405,-0.1,0.21,2.37
G,1.36,0.51284,-0.1,0.22,2.35
G,1.42,0.48988,-0.07,0.21,2.35
G,1.46,0.49197,-0.04,0.21,2.36
G,1.48,0.47283,-0.01,0.2,2.38
G,1.73,-0.18185,0.31,-0.07,2.6
G,1.73,-0.17905,0.31,-0.07,2.56
G,1.71,-0.20858,0.32,-0.08,2.61
G,1.68,-0.20778,0.32,-0.08,2.6
G,1.66,-0.20378,0.32,-0.08,2.55
G,1.62,-0.19979,0.33,-0.08,2.5
G,1.6,-0.19899,0.33,-0.08,2.49
G,1.57,-0.14631,0.31,-0.06,2.44
G,1.56,-0.12145,0.3,-0.05,2.43
G,1.55,-0.072889,0.28,-0.03,2.43
G,1.59,0.094375,0.2,0.04,2.36
G,1.64,0.21301,0.13,0.09,2.37
G,1.71,0.26457,0.09,0.11,2.41
G,1.76,0.27225,0.07,0.11,2.48
G,1.77,0.42967,0,0.18,2.4
G,1.77,0.45704,-0.02,0.19,2.42
G,1.74,0.46648,-0.04,0.19,2.47
G,1.7,0.51073,-0.05,0.21,2.45
G,1.66,0.51698,-0.06,0.21,2.48
G,1.61,0.53466,-0.07,0.22,2.45
G,1.55,0.55854,-0.07,0.23,2.45
G,1.5,0.54943,-0.08,0.23,2.41
G,1.46,0.58882,-0.1,0.25,2.38
G,1.43,0.59377,-0.12,0.25,2.4
G,1.4,0.60119,-0.12,0.25,2.43
G,1.42,0.60119,-0.1,0.25,2.43
G,1.46,0.60119,-0.07,0.25,2.43
G,1.51,0.61109,-0.06,0.25,2.47
G,1.54,0.61109,-0.06,0.25,2.47
G,1.56,0.60139,-0.03,0.24,2.53
G,1.56,0.62098,-0.01,0.25,2.51
G,1.56,0.60139,0.01,0.24,2.53
G,1.55,0.59901,0.02,0.24,2.52
G,1.52,0.56766,0.03,0.23,2.49
G,1.51,0.5745,0.05,0.23,2.52
G,1.48,0.54994,0.06,0.22,2.52
G,1.45,0.54994,0.07,0.22,2.52
G,1.42,0.54339,0.08,0.22,2.49
G,1.4,0.53684,0.09,0.22,2.46
G,1.4,0.53684,0.09,0.22,2.46
G,1.4,0.53684,0.09,0.22,2.46
G,1.42,0.52323,0.09,0.21,2.51
G,1.42,0.51698,0.09,0.21,2.48
G,1.48,0.51907,0.08,0.21,2.49
G,1.5,0.52532,0.05,0.21,2.52
G,1.52,0.54776,0.03,0.22,2.51
G,1.53,0.54339,0.03,0.22,2.49
G,1.52,0.54557,0.02,0.22,2.5
G,1.49,0.53684,0.03,0.22,2.46
G,1.48,0.55627,0.03,0.23,2.44
G,1.46,0.54121,0.03,0.22,2.48
G,1.44,0.56766,0.02,0.23,2.49
G,1.43,0.5631,0,0.23,2.47
G,1.44,0.58237,-0.01,0.24,2.45
G,1.46,0.56538,-0.01,0.23,2.48
G,1.5,0.5631,-0,0.23,2.47
G,1.55,0.56766,0,0.23,2.49
G,1.6,0.55212,0.01,0.22,2.53
G,1.63,0.54994,0.01,0.22,2.52
G,1.64,0.52323,0.03,0.21,2.51
G,1.65,0.47404,0.05,0.19,2.51
G,1.65,0.45832,0.05,0.18,2.56
G,1.62,0.40308,0.08,0.16,2.53
G,1.6,0.35304,0.1,0.14,2.53
G,1.56,0.32409,0.12,0.13,2.5
G,1.53,0.27225,0.14,0.11,2.48
G,1.51,0.2211,0.14,0.09,2.46
G,1.5,0.2211,0.14,0.09,2.46
G,1.5,0.21751,0.14,0.09,2.42
G,1.53,0.2229,0.12,0.09,2.48
G,1.57,0.20139,0.11,0.08,2.52
G,1.61,0.20618,0.09,0.08,2.58
G,1.65,0.20858,0.07,0.08,2.61
G,1.66,0.18395,0.07,0.07,2.63
G,1.66,0.18115,0.06,0.07,2.59
G,1.65,0.18045,0.05,0.07,2.58
G,1.62,0.15411,0.04,0.06,2.57
G,1.59,0.15111,0.04,0.06,2.52
G,1.54,0.14991,0.03,0.06,2.5
G,1.5,0.14871,0.03,0.06,2.48
G,1.46,0.14691,0.02,0.06,2.45
